file_name|most_common_town|is_INNER_CORE|is_ACRES_town|duplicated|is_MASS|has_climate|has_community
burlingtonurl63.json|bridgewater|FALSE|FALSE|FALSE|TRUE|0|1
burlingtonurl64.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
burlingtonurl65.json|melrose|TRUE|TRUE|TRUE|TRUE|1|1
burlingtonurl66.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl67.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl68.json|bedford|FALSE|FALSE|TRUE|TRUE|1|1
burlingtonurl69.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl7.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
burlingtonurl70.json|westborough|FALSE|FALSE|FALSE|TRUE|1|1
burlingtonurl71.json|georgetown|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl72.json|somerville|TRUE|TRUE|FALSE|TRUE|1|1
burlingtonurl74.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
burlingtonurl75.json|dalton|FALSE|FALSE|TRUE|FALSE|1|1
burlingtonurl76.json|beverly|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl77.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl78.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
burlingtonurl79.json|arlington|TRUE|TRUE|TRUE|FALSE|1|1
burlingtonurl8.json|hatfield|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl80.json|greenfield|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl81.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl82.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl83.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
burlingtonurl84.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
burlingtonurl9.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl1.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
cambridgeurl10.json|cambridge|TRUE|TRUE|FALSE|TRUE|1|1
cambridgeurl11.json|cambridge|TRUE|TRUE|FALSE|TRUE|1|1
cambridgeurl12.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl13.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl14.json|amherst|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl15.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl16.json|montgomery|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl17.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl18.json|princeton|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl19.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl2.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
cambridgeurl20.json|easton|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl21.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl22.json|warwick|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl23.json|amherst|FALSE|FALSE|TRUE|TRUE|1|1
cambridgeurl24.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl25.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl26.json|hudson|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl27.json|duxbury|FALSE|FALSE|TRUE|TRUE|1|1
cambridgeurl28.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl29.json|harvard|FALSE|FALSE|TRUE|TRUE|1|1
cambridgeurl3.json|cambridge|TRUE|TRUE|FALSE|TRUE|1|1
cambridgeurl30.json|cambridge|TRUE|TRUE|FALSE|TRUE|1|1
cambridgeurl31.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl32.json|harvard|FALSE|FALSE|FALSE|TRUE|1|1
cambridgeurl33.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl34.json|salem|FALSE|FALSE|FALSE|TRUE|1|1
cambridgeurl35.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl36.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl37.json|cambridge|TRUE|TRUE|TRUE|FALSE|1|1
cambridgeurl38.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl39.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
cambridgeurl4.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl40.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl41.json|cambridge|TRUE|TRUE|TRUE|FALSE|1|1
cambridgeurl42.json|cambridge|TRUE|TRUE|TRUE|FALSE|1|1
cambridgeurl43.json|richmond|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl44.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl45.json|chelsea|TRUE|TRUE|TRUE|TRUE|1|1
cambridgeurl46.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl47.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl48.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl49.json|cambridge|TRUE|TRUE|TRUE|FALSE|0|0
cambridgeurl5.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
cambridgeurl50.json|cambridge|TRUE|TRUE|TRUE|FALSE|1|1
cambridgeurl51.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl52.json|peru|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl53.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl54.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|0
cambridgeurl55.json|clarksburg|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl56.json|lee|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl57.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
cambridgeurl58.json|revere|TRUE|TRUE|FALSE|TRUE|1|1
cambridgeurl59.json|lawrence|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl6.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
cambridgeurl60.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
cambridgeurl61.json|medford|TRUE|TRUE|TRUE|TRUE|1|1
cambridgeurl7.json|cambridge|TRUE|TRUE|TRUE|TRUE|1|1
cambridgeurl8.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
cambridgeurl9.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl1.json|gloucester|FALSE|FALSE|FALSE|TRUE|1|1
chelseaurl10.json|cambridge|TRUE|TRUE|TRUE|TRUE|1|1
chelseaurl11.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl12.json|somerville|TRUE|TRUE|TRUE|FALSE|1|1
chelseaurl13.json|worcester|FALSE|FALSE|FALSE|TRUE|1|1
chelseaurl14.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
chelseaurl16.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl17.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl18.json|everett|TRUE|TRUE|TRUE|TRUE|1|1
chelseaurl19.json|quincy|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl2.json|chelsea|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl20.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl21.json|revere|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl22.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl23.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl24.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
chelseaurl25.json|chelsea|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl26.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl27.json|weston|FALSE|FALSE|TRUE|TRUE|1|1
chelseaurl28.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl29.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl3.json|chelsea|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl30.json|boston|TRUE|FALSE|TRUE|TRUE|0|1
chelseaurl31.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
chelseaurl32.json|washington|FALSE|FALSE|FALSE|TRUE|1|1
chelseaurl35.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl36.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl37.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl38.json|lee|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl39.json|orleans|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl4.json|chelsea|TRUE|TRUE|TRUE|TRUE|1|1
chelseaurl40.json|woburn|FALSE|TRUE|TRUE|TRUE|1|1
chelseaurl41.json|everett|TRUE|TRUE|TRUE|TRUE|1|1
chelseaurl42.json|chelsea|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl43.json|foxborough|FALSE|FALSE|TRUE|TRUE|1|1
chelseaurl45.json|somerville|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl46.json|reading|FALSE|TRUE|FALSE|TRUE|1|1
chelseaurl47.json|harvard|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl48.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl49.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl5.json|chelsea|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl50.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl51.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
chelseaurl52.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl53.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl54.json|florida|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl56.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl57.json|boston|TRUE|FALSE|TRUE|TRUE|1|0
chelseaurl58.json|chelsea|TRUE|TRUE|FALSE|FALSE|1|1
chelseaurl59.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
chelseaurl6.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl60.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl61.json|everett|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl62.json|warwick|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl63.json|worcester|FALSE|FALSE|FALSE|TRUE|1|1
chelseaurl64.json|richmond|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl65.json|chelsea|TRUE|TRUE|FALSE|TRUE|1|1
chelseaurl66.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl67.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
chelseaurl68.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl69.json|peabody|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl7.json|boston|TRUE|FALSE|TRUE|TRUE|0|1
chelseaurl70.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl71.json|wilmington|FALSE|TRUE|TRUE|FALSE|1|1
chelseaurl72.json|cambridge|TRUE|TRUE|TRUE|FALSE|1|1
chelseaurl73.json|boston|TRUE|FALSE|TRUE|TRUE|1|0
chelseaurl74.json|fairhaven|FALSE|FALSE|FALSE|TRUE|0|1
chelseaurl75.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl76.json|washington|FALSE|FALSE|FALSE|FALSE|0|1
chelseaurl77.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl78.json|sharon|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl8.json|cambridge|TRUE|TRUE|TRUE|TRUE|1|1
chelseaurl80.json|orange|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl81.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
chelseaurl82.json|lee|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl83.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl84.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl85.json|melrose|TRUE|TRUE|TRUE|TRUE|1|1
chelseaurl86.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl87.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
chelseaurl88.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl89.json|scituate|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl9.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl90.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
chelseaurl91.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl92.json|adams|FALSE|FALSE|FALSE|FALSE|1|1
chelseaurl93.json|weston|FALSE|FALSE|TRUE|FALSE|1|1
chelseaurl94.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
chelseaurl95.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
everetturl1.json|everett|TRUE|TRUE|TRUE|TRUE|1|1
everetturl10.json|boston|TRUE|FALSE|TRUE|TRUE|0|1
everetturl11.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl12.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl13.json|beverly|FALSE|FALSE|TRUE|FALSE|1|1
everetturl14.json|somerville|TRUE|TRUE|TRUE|FALSE|1|1
everetturl15.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
everetturl16.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl17.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
everetturl18.json|boston|TRUE|FALSE|TRUE|TRUE|0|1
everetturl19.json|wilmington|FALSE|TRUE|FALSE|FALSE|1|1
everetturl2.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl20.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl21.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl22.json|sheffield|FALSE|FALSE|FALSE|TRUE|1|1
everetturl23.json|woburn|FALSE|TRUE|FALSE|TRUE|1|1
everetturl24.json|worcester|FALSE|FALSE|TRUE|TRUE|1|1
everetturl25.json|southbridge|FALSE|FALSE|FALSE|TRUE|1|1
everetturl27.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl28.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl29.json|revere|TRUE|TRUE|TRUE|TRUE|1|1
everetturl3.json|cambridge|TRUE|TRUE|TRUE|TRUE|1|1
everetturl30.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl31.json|worcester|FALSE|FALSE|TRUE|TRUE|1|1
everetturl32.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl33.json|cambridge|TRUE|TRUE|TRUE|FALSE|1|1
everetturl34.json|orange|FALSE|FALSE|FALSE|TRUE|1|1
everetturl35.json|lincoln|FALSE|FALSE|FALSE|FALSE|1|1
everetturl36.json|lowell|FALSE|FALSE|FALSE|TRUE|1|1
everetturl37.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
everetturl38.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl39.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
everetturl4.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl40.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl41.json|harvard|FALSE|FALSE|TRUE|FALSE|1|1
everetturl42.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
everetturl43.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
everetturl44.json|everett|TRUE|TRUE|FALSE|FALSE|1|1
everetturl45.json|richmond|FALSE|FALSE|TRUE|FALSE|1|1
everetturl46.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
everetturl47.json|colrain|FALSE|FALSE|FALSE|TRUE|1|1
everetturl48.json|boston|TRUE|FALSE|FALSE|TRUE|1|0
everetturl49.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl5.json|somerville|TRUE|TRUE|TRUE|FALSE|1|1
everetturl50.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
everetturl51.json|douglas|FALSE|FALSE|FALSE|FALSE|1|1
everetturl52.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
everetturl54.json|quincy|TRUE|FALSE|TRUE|TRUE|1|1
everetturl55.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl56.json|orleans|FALSE|FALSE|FALSE|FALSE|1|1
everetturl58.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
everetturl59.json|washington|FALSE|FALSE|FALSE|FALSE|1|0
everetturl6.json|cambridge|TRUE|TRUE|TRUE|TRUE|1|1
everetturl61.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
everetturl62.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl63.json|douglas|FALSE|FALSE|FALSE|FALSE|1|1
everetturl64.json|boston|TRUE|FALSE|FALSE|TRUE|0|1
everetturl65.json|melrose|TRUE|TRUE|TRUE|TRUE|1|1
everetturl66.json|amherst|FALSE|FALSE|FALSE|TRUE|1|1
everetturl67.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
everetturl68.json|newbury|FALSE|FALSE|FALSE|TRUE|1|1
everetturl69.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl7.json|somerville|TRUE|TRUE|FALSE|TRUE|1|1
everetturl70.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl71.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
everetturl72.json|sterling|FALSE|FALSE|FALSE|FALSE|1|1
everetturl73.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl75.json|reading|FALSE|TRUE|FALSE|FALSE|1|1
everetturl76.json|everett|TRUE|TRUE|FALSE|FALSE|1|1
everetturl77.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
everetturl78.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
everetturl8.json|cambridge|TRUE|TRUE|TRUE|TRUE|1|1
everetturl9.json|everett|TRUE|TRUE|TRUE|TRUE|1|1
lexingtonurl1.json|lexington|FALSE|TRUE|FALSE|TRUE|1|1
lexingtonurl10.json|winthrop|TRUE|TRUE|FALSE|FALSE|1|1
lexingtonurl11.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl12.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl13.json|harvard|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl14.json|pittsfield|FALSE|FALSE|TRUE|TRUE|1|1
lexingtonurl15.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
lexingtonurl16.json|oxford|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl17.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl18.json|somerville|TRUE|TRUE|TRUE|TRUE|1|1
lexingtonurl19.json|lexington|FALSE|TRUE|FALSE|FALSE|1|1
lexingtonurl2.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl20.json|berlin|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl21.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl22.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
lexingtonurl23.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl24.json|weston|FALSE|FALSE|TRUE|FALSE|1|1
lexingtonurl25.json|lexington|FALSE|TRUE|FALSE|FALSE|0|0
lexingtonurl26.json|orleans|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl27.json|hudson|FALSE|FALSE|TRUE|FALSE|1|1
lexingtonurl28.json|washington|FALSE|FALSE|FALSE|FALSE|0|1
lexingtonurl29.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
lexingtonurl3.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl30.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
lexingtonurl31.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl32.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl33.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl34.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl35.json|boston|TRUE|FALSE|FALSE|TRUE|0|1
lexingtonurl36.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl37.json|orleans|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl38.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
lexingtonurl39.json|douglas|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl4.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
lexingtonurl40.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl41.json|berkley|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl42.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
lexingtonurl43.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl44.json|richmond|FALSE|FALSE|TRUE|FALSE|1|1
lexingtonurl45.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl46.json|lexington|FALSE|TRUE|FALSE|FALSE|0|1
lexingtonurl47.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl48.json|lee|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl49.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl5.json|richmond|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl50.json|washington|FALSE|FALSE|FALSE|FALSE|0|1
lexingtonurl51.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
lexingtonurl52.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl53.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl54.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl55.json|lexington|FALSE|TRUE|TRUE|TRUE|1|1
lexingtonurl56.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl57.json|hudson|FALSE|FALSE|TRUE|FALSE|1|1
lexingtonurl59.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl60.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lexingtonurl61.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lexingtonurl7.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
lexingtonurl8.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
lexingtonurl9.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl1.json|amherst|FALSE|FALSE|FALSE|TRUE|1|1
lynnurl10.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
lynnurl11.json|orange|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl12.json|lynn|TRUE|FALSE|FALSE|TRUE|1|1
lynnurl13.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl14.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
lynnurl15.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl16.json|lynn|TRUE|FALSE|FALSE|FALSE|1|1
lynnurl17.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl18.json|richmond|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl19.json|wilmington|FALSE|TRUE|FALSE|FALSE|1|1
lynnurl2.json|gloucester|FALSE|FALSE|TRUE|TRUE|1|1
lynnurl20.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl21.json|hatfield|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl22.json|clarksburg|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl23.json|marblehead|FALSE|FALSE|FALSE|TRUE|1|1
lynnurl24.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl25.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl26.json|winthrop|TRUE|TRUE|TRUE|FALSE|1|1
lynnurl27.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl28.json|boston|TRUE|FALSE|TRUE|FALSE|1|1
lynnurl29.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl3.json|amherst|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl30.json|lynn|TRUE|FALSE|TRUE|TRUE|1|1
lynnurl31.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl32.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl33.json|orleans|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl34.json|montgomery|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl35.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
lynnurl36.json|oxford|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl37.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl38.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl39.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl4.json|lynn|TRUE|FALSE|FALSE|TRUE|1|1
lynnurl40.json|lynn|TRUE|FALSE|FALSE|TRUE|1|1
lynnurl41.json|sterling|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl42.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
lynnurl43.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
lynnurl44.json|belchertown|FALSE|FALSE|FALSE|TRUE|1|1
lynnurl45.json|boston|TRUE|FALSE|FALSE|TRUE|1|1
lynnurl46.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl47.json|worcester|FALSE|FALSE|FALSE|TRUE|1|1
lynnurl48.json|boston|TRUE|FALSE|FALSE|FALSE|1|1
lynnurl49.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl5.json|easton|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl50.json|washington|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl51.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
lynnurl52.json|lincoln|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl53.json|harvard|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl54.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl55.json|harvard|FALSE|FALSE|FALSE|TRUE|0|1
lynnurl56.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl57.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
lynnurl6.json|springfield|FALSE|FALSE|TRUE|TRUE|1|1
lynnurl7.json|florida|FALSE|FALSE|FALSE|FALSE|1|1
lynnurl8.json|salem|FALSE|FALSE|TRUE|TRUE|1|1
lynnurl9.json|washington|FALSE|FALSE|TRUE|FALSE|1|1
maldenurl1.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
maldenurl10.json|sharon|FALSE|FALSE|FALSE|TRUE|1|1
maldenurl11.json|tyringham|FALSE|FALSE|TRUE|TRUE|1|1
maldenurl12.json|boston|TRUE|FALSE|TRUE|TRUE|1|1
maldenurl13.json|harvard|FALSE|FALSE|TRUE|FALSE|1|1
maldenurl14.json|boston|TRUE|FALSE|FALSE|TRUE|0|1
maldenurl15.json|malden|TRUE|TRUE|FALSE|FALSE|0|1
maldenurl16.json|cambridge|TRUE|TRUE|FALSE|FALSE|1|1
maldenurl17.json|boston|TRUE|FALSE|FALSE|TRUE|1|0
